ts,source,season,round,date_local,home_team,away_team,venue,market_code,odds_type,selection_name,price_decimal,line
2025-08-23T11:55:31.868856,github_whitesgsw,,,2015-08-01,Carlton,North Melbourne,Marvel Stadium,h2h,closing,away,1.14,
2025-08-23T11:55:31.868856,github_whitesgsw,,,2015-08-01,Carlton,North Melbourne,Marvel Stadium,h2h,closing,home,5.55,
2025-08-23T11:55:31.875023,github_whitesgsw,,,2015-08-01,Collingwood,Melbourne,MCG,h2h,closing,away,3.36,
2025-08-23T11:55:31.875023,github_whitesgsw,,,2015-08-01,Collingwood,Melbourne,MCG,h2h,closing,home,1.32,
2025-08-23T11:55:31.876775,github_whitesgsw,,,2015-08-01,Geelong,Brisbane,GMHBA Stadium,h2h,closing,away,6.73,
2025-08-23T11:55:31.876775,github_whitesgsw,,,2015-08-01,Geelong,Brisbane,GMHBA Stadium,h2h,closing,home,1.11,
2025-08-23T11:55:31.868856,github_whitesgsw,,,2015-08-01,Gold Coast,West Coast,People First Stadium,h2h,closing,away,1.08,
2025-08-23T11:55:31.868856,github_whitesgsw,,,2015-08-01,Gold Coast,West Coast,People First Stadium,h2h,closing,home,8.22,
2025-08-23T11:55:31.868856,github_whitesgsw,,,2015-08-01,Sydney,Adelaide,SCG,h2h,closing,away,2.96,
2025-08-23T11:55:31.868856,github_whitesgsw,,,2015-08-01,Sydney,Adelaide,SCG,h2h,closing,home,1.4,
2025-08-23T11:55:31.868856,github_whitesgsw,,,2015-08-02,Essendon,Western Bulldogs,Marvel Stadium,h2h,closing,away,1.42,
2025-08-23T11:55:31.868856,github_whitesgsw,,,2015-08-02,Essendon,Western Bulldogs,Marvel Stadium,h2h,closing,home,2.84,
2025-08-23T11:55:31.868856,github_whitesgsw,,,2015-08-02,Fremantle,GWS Giants,Domain Stadium,h2h,closing,away,4.41,
2025-08-23T11:55:31.868856,github_whitesgsw,,,2015-08-02,Fremantle,GWS Giants,Domain Stadium,h2h,closing,home,1.2,
2025-08-23T11:55:31.868856,github_whitesgsw,,,2015-08-02,Port Adelaide,St Kilda,Adelaide Oval,h2h,closing,away,4.63,
2025-08-23T11:55:31.868856,github_whitesgsw,,,2015-08-02,Port Adelaide,St Kilda,Adelaide Oval,h2h,closing,home,1.19,
2025-08-23T11:55:31.860084,github_whitesgsw,,,2015-08-07,Adelaide,Richmond,Adelaide Oval,h2h,closing,away,1.71,
2025-08-23T11:55:31.860084,github_whitesgsw,,,2015-08-07,Adelaide,Richmond,Adelaide Oval,h2h,closing,home,2.13,
2025-08-23T11:55:31.860084,github_whitesgsw,,,2015-08-08,Brisbane,Gold Coast,Gabba,h2h,closing,away,1.51,
2025-08-23T11:55:31.860084,github_whitesgsw,,,2015-08-08,Brisbane,Gold Coast,Gabba,h2h,closing,home,2.57,
2025-08-23T11:55:31.860084,github_whitesgsw,,,2015-08-08,Collingwood,Carlton,MCG,h2h,closing,away,4.21,
2025-08-23T11:55:31.860084,github_whitesgsw,,,2015-08-08,Collingwood,Carlton,MCG,h2h,closing,home,1.22,
2025-08-23T11:55:31.860084,github_whitesgsw,,,2015-08-08,Geelong,Sydney,GMHBA Stadium,h2h,closing,away,1.95,
2025-08-23T11:55:31.860084,github_whitesgsw,,,2015-08-08,Geelong,Sydney,GMHBA Stadium,h2h,closing,home,1.86,
2025-08-23T11:55:31.860084,github_whitesgsw,,,2015-08-08,West Coast,Hawthorn,Domain Stadium,h2h,closing,away,1.56,
2025-08-23T11:55:31.860084,github_whitesgsw,,,2015-08-08,West Coast,Hawthorn,Domain Stadium,h2h,closing,home,2.4,
2025-08-23T11:55:31.860084,github_whitesgsw,,,2015-08-08,Western Bulldogs,Port Adelaide,Marvel Stadium,h2h,closing,away,2.15,
2025-08-23T11:55:31.860084,github_whitesgsw,,,2015-08-08,Western Bulldogs,Port Adelaide,Marvel Stadium,h2h,closing,home,1.7,
2025-08-23T11:55:31.860084,github_whitesgsw,,,2015-08-09,GWS Giants,Essendon,ENGIE Stadium,h2h,closing,away,3.88,
2025-08-23T11:55:31.860084,github_whitesgsw,,,2015-08-09,GWS Giants,Essendon,ENGIE Stadium,h2h,closing,home,1.26,
2025-08-23T11:55:31.860084,github_whitesgsw,,,2015-08-09,Melbourne,North Melbourne,MCG,h2h,closing,away,1.32,
2025-08-23T11:55:31.860084,github_whitesgsw,,,2015-08-09,Melbourne,North Melbourne,MCG,h2h,closing,home,3.39,
2025-08-23T11:55:31.852299,github_whitesgsw,,,2015-08-09,St Kilda,Fremantle,Marvel Stadium,h2h,closing,away,1.46,
2025-08-23T11:55:31.852299,github_whitesgsw,,,2015-08-09,St Kilda,Fremantle,Marvel Stadium,h2h,closing,home,2.72,
2025-08-23T11:55:31.852299,github_whitesgsw,,,2015-08-14,Sydney,Collingwood,SCG,h2h,closing,away,3.24,
2025-08-23T11:55:31.852299,github_whitesgsw,,,2015-08-14,Sydney,Collingwood,SCG,h2h,closing,home,1.35,
2025-08-23T11:55:31.852299,github_whitesgsw,,,2015-08-15,Brisbane,Carlton,Gabba,h2h,closing,away,2.27,
2025-08-23T11:55:31.852299,github_whitesgsw,,,2015-08-15,Brisbane,Carlton,Gabba,h2h,closing,home,1.64,
2025-08-23T11:55:31.852299,github_whitesgsw,,,2015-08-15,Essendon,Adelaide,Marvel Stadium,h2h,closing,away,1.3,
2025-08-23T11:55:31.852299,github_whitesgsw,,,2015-08-15,Essendon,Adelaide,Marvel Stadium,h2h,closing,home,3.54,
2025-08-23T11:55:31.852299,github_whitesgsw,,,2015-08-15,Geelong,Hawthorn,MCG,h2h,closing,away,1.23,
2025-08-23T11:55:31.852299,github_whitesgsw,,,2015-08-15,Geelong,Hawthorn,MCG,h2h,closing,home,4.17,
2025-08-23T11:55:31.852299,github_whitesgsw,,,2015-08-15,North Melbourne,St Kilda,Blundstone Arena,h2h,closing,away,5.23,
2025-08-23T11:55:31.852299,github_whitesgsw,,,2015-08-15,North Melbourne,St Kilda,Blundstone Arena,h2h,closing,home,1.16,
2025-08-23T11:55:31.852299,github_whitesgsw,,,2015-08-15,Port Adelaide,GWS Giants,Adelaide Oval,h2h,closing,away,3.91,
2025-08-23T11:55:31.852299,github_whitesgsw,,,2015-08-15,Port Adelaide,GWS Giants,Adelaide Oval,h2h,closing,home,1.26,
2025-08-23T11:55:31.843584,github_whitesgsw,,,2015-08-16,Fremantle,West Coast,Domain Stadium,h2h,closing,away,2.26,
2025-08-23T11:55:31.843584,github_whitesgsw,,,2015-08-16,Fremantle,West Coast,Domain Stadium,h2h,closing,home,1.64,
2025-08-23T11:55:31.843584,github_whitesgsw,,,2015-08-16,Richmond,Gold Coast,MCG,h2h,closing,away,6.34,
2025-08-23T11:55:31.843584,github_whitesgsw,,,2015-08-16,Richmond,Gold Coast,MCG,h2h,closing,home,1.12,
2025-08-23T11:55:31.843584,github_whitesgsw,,,2015-08-16,Western Bulldogs,Melbourne,Marvel Stadium,h2h,closing,away,4.28,
2025-08-23T11:55:31.843584,github_whitesgsw,,,2015-08-16,Western Bulldogs,Melbourne,Marvel Stadium,h2h,closing,home,1.22,
2025-08-23T11:55:31.843584,github_whitesgsw,,,2015-08-21,Hawthorn,Port Adelaide,Marvel Stadium,h2h,closing,away,8.64,
2025-08-23T11:55:31.843584,github_whitesgsw,,,2015-08-21,Hawthorn,Port Adelaide,Marvel Stadium,h2h,closing,home,1.07,
2025-08-23T11:55:31.835764,github_whitesgsw,,,2015-08-22,Adelaide,Brisbane,Adelaide Oval,h2h,closing,away,8.81,
2025-08-23T11:55:31.835764,github_whitesgsw,,,2015-08-22,Adelaide,Brisbane,Adelaide Oval,h2h,closing,home,1.07,
2025-08-23T11:55:31.843584,github_whitesgsw,,,2015-08-22,Collingwood,Richmond,MCG,h2h,closing,away,1.41,
2025-08-23T11:55:31.843584,github_whitesgsw,,,2015-08-22,Collingwood,Richmond,MCG,h2h,closing,home,2.92,
2025-08-23T11:55:31.843584,github_whitesgsw,,,2015-08-22,GWS Giants,Sydney,ENGIE Stadium,h2h,closing,away,1.52,
2025-08-23T11:55:31.843584,github_whitesgsw,,,2015-08-22,GWS Giants,Sydney,ENGIE Stadium,h2h,closing,home,2.53,
2025-08-23T11:55:31.835764,github_whitesgsw,,,2015-08-22,Gold Coast,Essendon,People First Stadium,h2h,closing,away,2.52,
2025-08-23T11:55:31.835764,github_whitesgsw,,,2015-08-22,Gold Coast,Essendon,People First Stadium,h2h,closing,home,1.52,
2025-08-23T11:55:31.835764,github_whitesgsw,,,2015-08-22,St Kilda,Geelong,Marvel Stadium,h2h,closing,away,1.21,
2025-08-23T11:55:31.835764,github_whitesgsw,,,2015-08-22,St Kilda,Geelong,Marvel Stadium,h2h,closing,home,4.4,
2025-08-23T11:55:31.835764,github_whitesgsw,,,2015-08-23,Carlton,Melbourne,MCG,h2h,closing,away,1.38,
2025-08-23T11:55:31.835764,github_whitesgsw,,,2015-08-23,Carlton,Melbourne,MCG,h2h,closing,home,3.08,
2025-08-23T11:55:31.835764,github_whitesgsw,,,2015-08-23,North Melbourne,Fremantle,Marvel Stadium,h2h,closing,away,2.23,
2025-08-23T11:55:31.835764,github_whitesgsw,,,2015-08-23,North Melbourne,Fremantle,Marvel Stadium,h2h,closing,home,1.66,
2025-08-23T11:55:31.835764,github_whitesgsw,,,2015-08-23,West Coast,Western Bulldogs,Domain Stadium,h2h,closing,away,3.56,
2025-08-23T11:55:31.835764,github_whitesgsw,,,2015-08-23,West Coast,Western Bulldogs,Domain Stadium,h2h,closing,home,1.3,
2025-08-23T11:55:31.835764,github_whitesgsw,,,2015-08-28,Geelong,Collingwood,MCG,h2h,closing,away,2.93,
2025-08-23T11:55:31.835764,github_whitesgsw,,,2015-08-28,Geelong,Collingwood,MCG,h2h,closing,home,1.41,
2025-08-23T11:55:31.829672,github_whitesgsw,,,2015-08-29,Essendon,Richmond,MCG,h2h,closing,away,1.12,
2025-08-23T11:55:31.829672,github_whitesgsw,,,2015-08-29,Essendon,Richmond,MCG,h2h,closing,home,6.35,
2025-08-23T11:55:31.833693,github_whitesgsw,,,2015-08-29,GWS Giants,Carlton,ENGIE Stadium,h2h,closing,away,4.59,
2025-08-23T11:55:31.833693,github_whitesgsw,,,2015-08-29,GWS Giants,Carlton,ENGIE Stadium,h2h,closing,home,1.2,
2025-08-23T11:55:31.829672,github_whitesgsw,,,2015-08-29,Gold Coast,Port Adelaide,People First Stadium,h2h,closing,away,1.35,
2025-08-23T11:55:31.829672,github_whitesgsw,,,2015-08-29,Gold Coast,Port Adelaide,People First Stadium,h2h,closing,home,3.22,
2025-08-23T11:55:31.831683,github_whitesgsw,,,2015-08-29,Hawthorn,Brisbane,UTAS Stadium,h2h,closing,away,12.6,
2025-08-23T11:55:31.831683,github_whitesgsw,,,2015-08-29,Hawthorn,Brisbane,UTAS Stadium,h2h,closing,home,1.02,
2025-08-23T11:55:31.831683,github_whitesgsw,,,2015-08-29,North Melbourne,Western Bulldogs,Marvel Stadium,h2h,closing,away,2.27,
2025-08-23T11:55:31.831683,github_whitesgsw,,,2015-08-29,North Melbourne,Western Bulldogs,Marvel Stadium,h2h,closing,home,1.63,
2025-08-23T11:55:31.826969,github_whitesgsw,,,2015-08-30,Adelaide,West Coast,Adelaide Oval,h2h,closing,away,1.78,
2025-08-23T11:55:31.826969,github_whitesgsw,,,2015-08-30,Adelaide,West Coast,Adelaide Oval,h2h,closing,home,2.01,
2025-08-23T11:55:31.825218,github_whitesgsw,,,2015-08-30,Fremantle,Melbourne,Domain Stadium,h2h,closing,away,8.37,
2025-08-23T11:55:31.825218,github_whitesgsw,,,2015-08-30,Fremantle,Melbourne,Domain Stadium,h2h,closing,home,1.07,
2025-08-23T11:55:31.826969,github_whitesgsw,,,2015-08-30,St Kilda,Sydney,Marvel Stadium,h2h,closing,away,1.23,
2025-08-23T11:55:31.826969,github_whitesgsw,,,2015-08-30,St Kilda,Sydney,Marvel Stadium,h2h,closing,home,4.16,
2025-08-23T11:55:31.825218,github_whitesgsw,,,2015-09-04,Richmond,North Melbourne,Marvel Stadium,h2h,closing,away,8.03,
2025-08-23T11:55:31.825218,github_whitesgsw,,,2015-09-04,Richmond,North Melbourne,Marvel Stadium,h2h,closing,home,1.08,
2025-08-23T11:55:31.819077,github_whitesgsw,,,2015-09-05,Brisbane,Western Bulldogs,Gabba,h2h,closing,away,1.22,
2025-08-23T11:55:31.819077,github_whitesgsw,,,2015-09-05,Brisbane,Western Bulldogs,Gabba,h2h,closing,home,4.24,
2025-08-23T11:55:31.819077,github_whitesgsw,,,2015-09-05,Geelong,Adelaide,GMHBA Stadium,h2h,closing,away,1.69,
2025-08-23T11:55:31.819077,github_whitesgsw,,,2015-09-05,Geelong,Adelaide,GMHBA Stadium,h2h,closing,home,2.16,
2025-08-23T11:55:31.819077,github_whitesgsw,,,2015-09-05,Hawthorn,Carlton,MCG,h2h,closing,away,14.36,
2025-08-23T11:55:31.819077,github_whitesgsw,,,2015-09-05,Hawthorn,Carlton,MCG,h2h,closing,home,1.01,
2025-08-23T11:55:31.819077,github_whitesgsw,,,2015-09-05,Port Adelaide,Fremantle,Adelaide Oval,h2h,closing,away,8.64,
2025-08-23T11:55:31.819077,github_whitesgsw,,,2015-09-05,Port Adelaide,Fremantle,Adelaide Oval,h2h,closing,home,1.06,
2025-08-23T11:55:31.810372,github_whitesgsw,,,2015-09-05,Sydney,Gold Coast,SCG,h2h,closing,away,10.57,
2025-08-23T11:55:31.810372,github_whitesgsw,,,2015-09-05,Sydney,Gold Coast,SCG,h2h,closing,home,1.04,
2025-08-23T11:55:31.810372,github_whitesgsw,,,2015-09-05,West Coast,St Kilda,Domain Stadium,h2h,closing,away,10.33,
2025-08-23T11:55:31.810372,github_whitesgsw,,,2015-09-05,West Coast,St Kilda,Domain Stadium,h2h,closing,home,1.04,
2025-08-23T11:55:31.810372,github_whitesgsw,,,2015-09-06,Collingwood,Essendon,MCG,h2h,closing,away,3.65,
2025-08-23T11:55:31.810372,github_whitesgsw,,,2015-09-06,Collingwood,Essendon,MCG,h2h,closing,home,1.28,
2025-08-23T11:55:31.810372,github_whitesgsw,,,2015-09-06,Melbourne,GWS Giants,Marvel Stadium,h2h,closing,away,1.59,
2025-08-23T11:55:31.810372,github_whitesgsw,,,2015-09-06,Melbourne,GWS Giants,Marvel Stadium,h2h,closing,home,2.35,
2025-08-23T11:55:31.810372,github_whitesgsw,,,2015-09-11,West Coast,Hawthorn,Domain Stadium,h2h,closing,away,1.57,
2025-08-23T11:55:31.810372,github_whitesgsw,,,2015-09-11,West Coast,Hawthorn,Domain Stadium,h2h,closing,home,2.39,
2025-08-23T11:55:31.810372,github_whitesgsw,,,2015-09-12,Fremantle,Sydney,Domain Stadium,h2h,closing,away,3.35,
2025-08-23T11:55:31.810372,github_whitesgsw,,,2015-09-12,Fremantle,Sydney,Domain Stadium,h2h,closing,home,1.33,
2025-08-23T11:55:31.810372,github_whitesgsw,,,2015-09-12,Western Bulldogs,Adelaide,MCG,h2h,closing,away,1.9,
2025-08-23T11:55:31.810372,github_whitesgsw,,,2015-09-12,Western Bulldogs,Adelaide,MCG,h2h,closing,home,1.9,
2025-08-23T11:55:31.803949,github_whitesgsw,,,2015-09-13,Richmond,North Melbourne,MCG,h2h,closing,away,2.38,
2025-08-23T11:55:31.803949,github_whitesgsw,,,2015-09-13,Richmond,North Melbourne,MCG,h2h,closing,home,1.58,
2025-08-23T11:55:31.803949,github_whitesgsw,,,2015-09-18,Hawthorn,Adelaide,MCG,h2h,closing,away,3.56,
2025-08-23T11:55:31.803949,github_whitesgsw,,,2015-09-18,Hawthorn,Adelaide,MCG,h2h,closing,home,1.3,
2025-08-23T11:55:31.803949,github_whitesgsw,,,2015-09-19,Sydney,North Melbourne,Accor Stadium,h2h,closing,away,2.3,
2025-08-23T11:55:31.803949,github_whitesgsw,,,2015-09-19,Sydney,North Melbourne,Accor Stadium,h2h,closing,home,1.62,
2025-08-23T11:55:31.803949,github_whitesgsw,,,2015-09-25,Fremantle,Hawthorn,Domain Stadium,h2h,closing,away,1.65,
2025-08-23T11:55:31.803949,github_whitesgsw,,,2015-09-25,Fremantle,Hawthorn,Domain Stadium,h2h,closing,home,2.25,
2025-08-23T11:55:31.803949,github_whitesgsw,,,2015-09-26,West Coast,North Melbourne,Domain Stadium,h2h,closing,away,4.74,
2025-08-23T11:55:31.803949,github_whitesgsw,,,2015-09-26,West Coast,North Melbourne,Domain Stadium,h2h,closing,home,1.19,
2025-08-23T11:55:31.802766,github_whitesgsw,,,2015-10-03,West Coast,Hawthorn,MCG,h2h,closing,away,1.58,
2025-08-23T11:55:31.802766,github_whitesgsw,,,2015-10-03,West Coast,Hawthorn,MCG,h2h,closing,home,2.39,
2025-08-23T11:55:31.801019,github_whitesgsw,,,2016-03-24,Richmond,Carlton,MCG,h2h,closing,away,4.11,
2025-08-23T11:55:31.801019,github_whitesgsw,,,2016-03-24,Richmond,Carlton,MCG,h2h,closing,home,1.23,
2025-08-23T11:55:31.794761,github_whitesgsw,,,2016-03-26,Gold Coast,Essendon,People First Stadium,h2h,closing,away,5.93,
2025-08-23T11:55:31.794761,github_whitesgsw,,,2016-03-26,Gold Coast,Essendon,People First Stadium,h2h,closing,home,1.14,
2025-08-23T11:55:31.799008,github_whitesgsw,,,2016-03-26,Melbourne,GWS Giants,MCG,h2h,closing,away,1.55,
2025-08-23T11:55:31.799008,github_whitesgsw,,,2016-03-26,Melbourne,GWS Giants,MCG,h2h,closing,home,2.45,
2025-08-23T11:55:31.794761,github_whitesgsw,,,2016-03-26,North Melbourne,Adelaide,Marvel Stadium,h2h,closing,away,2.81,
2025-08-23T11:55:31.794761,github_whitesgsw,,,2016-03-26,North Melbourne,Adelaide,Marvel Stadium,h2h,closing,home,1.43,
2025-08-23T11:55:31.794761,github_whitesgsw,,,2016-03-26,Sydney,Collingwood,SCG,h2h,closing,away,2.37,
2025-08-23T11:55:31.794761,github_whitesgsw,,,2016-03-26,Sydney,Collingwood,SCG,h2h,closing,home,1.58,
2025-08-23T11:55:31.787480,github_whitesgsw,,,2016-03-27,Port Adelaide,St Kilda,Adelaide Oval,h2h,closing,away,5.65,
2025-08-23T11:55:31.787480,github_whitesgsw,,,2016-03-27,Port Adelaide,St Kilda,Adelaide Oval,h2h,closing,home,1.14,
2025-08-23T11:55:31.787480,github_whitesgsw,,,2016-03-27,West Coast,Brisbane,Domain Stadium,h2h,closing,away,11.96,
2025-08-23T11:55:31.787480,github_whitesgsw,,,2016-03-27,West Coast,Brisbane,Domain Stadium,h2h,closing,home,1.03,
2025-08-23T11:55:31.787480,github_whitesgsw,,,2016-03-27,Western Bulldogs,Fremantle,Marvel Stadium,h2h,closing,away,2.28,
2025-08-23T11:55:31.787480,github_whitesgsw,,,2016-03-27,Western Bulldogs,Fremantle,Marvel Stadium,h2h,closing,home,1.62,
2025-08-23T11:55:31.787480,github_whitesgsw,,,2016-03-28,Geelong,Hawthorn,MCG,h2h,closing,away,1.71,
2025-08-23T11:55:31.787480,github_whitesgsw,,,2016-03-28,Geelong,Hawthorn,MCG,h2h,closing,home,2.12,
2025-08-23T11:55:31.786344,github_whitesgsw,,,2016-04-01,Collingwood,Richmond,MCG,h2h,closing,away,1.78,
2025-08-23T11:55:31.786344,github_whitesgsw,,,2016-04-01,Collingwood,Richmond,MCG,h2h,closing,home,2.04,
2025-08-23T11:55:31.778619,github_whitesgsw,,,2016-04-02,Adelaide,Port Adelaide,Adelaide Oval,h2h,closing,away,1.86,
2025-08-23T11:55:31.778619,github_whitesgsw,,,2016-04-02,Adelaide,Port Adelaide,Adelaide Oval,h2h,closing,home,1.94,
2025-08-23T11:55:31.778619,github_whitesgsw,,,2016-04-02,Brisbane,North Melbourne,Gabba,h2h,closing,away,1.27,
2025-08-23T11:55:31.778619,github_whitesgsw,,,2016-04-02,Brisbane,North Melbourne,Gabba,h2h,closing,home,3.82,
2025-08-23T11:55:31.778619,github_whitesgsw,,,2016-04-02,Essendon,Melbourne,MCG,h2h,closing,away,1.14,
2025-08-23T11:55:31.778619,github_whitesgsw,,,2016-04-02,Essendon,Melbourne,MCG,h2h,closing,home,5.76,
2025-08-23T11:55:31.778619,github_whitesgsw,,,2016-04-02,Fremantle,Gold Coast,Domain Stadium,h2h,closing,away,4.14,
2025-08-23T11:55:31.778619,github_whitesgsw,,,2016-04-02,Fremantle,Gold Coast,Domain Stadium,h2h,closing,home,1.23,
2025-08-23T11:55:31.778619,github_whitesgsw,,,2016-04-02,St Kilda,Western Bulldogs,Marvel Stadium,h2h,closing,away,1.25,
2025-08-23T11:55:31.778619,github_whitesgsw,,,2016-04-02,St Kilda,Western Bulldogs,Marvel Stadium,h2h,closing,home,3.88,
2025-08-23T11:55:31.771951,github_whitesgsw,,,2016-04-03,Carlton,Sydney,Marvel Stadium,h2h,closing,away,1.21,
2025-08-23T11:55:31.771951,github_whitesgsw,,,2016-04-03,Carlton,Sydney,Marvel Stadium,h2h,closing,home,4.38,
2025-08-23T11:55:31.771951,github_whitesgsw,,,2016-04-03,GWS Giants,Geelong,Manuka Oval,h2h,closing,away,1.46,
2025-08-23T11:55:31.771951,github_whitesgsw,,,2016-04-03,GWS Giants,Geelong,Manuka Oval,h2h,closing,home,2.66,
2025-08-23T11:55:31.771951,github_whitesgsw,,,2016-04-03,Hawthorn,West Coast,MCG,h2h,closing,away,1.66,
2025-08-23T11:55:31.771951,github_whitesgsw,,,2016-04-03,Hawthorn,West Coast,MCG,h2h,closing,home,2.22,
2025-08-23T11:55:31.771951,github_whitesgsw,,,2016-04-08,Port Adelaide,Essendon,Adelaide Oval,h2h,closing,away,6.78,
2025-08-23T11:55:31.771951,github_whitesgsw,,,2016-04-08,Port Adelaide,Essendon,Adelaide Oval,h2h,closing,home,1.11,
2025-08-23T11:55:31.761519,github_whitesgsw,,,2016-04-09,Gold Coast,Carlton,People First Stadium,h2h,closing,away,5.5,
2025-08-23T11:55:31.761519,github_whitesgsw,,,2016-04-09,Gold Coast,Carlton,People First Stadium,h2h,closing,home,1.15,
2025-08-23T11:55:31.769945,github_whitesgsw,,,2016-04-09,Richmond,Adelaide,Marvel Stadium,h2h,closing,away,1.93,
2025-08-23T11:55:31.769945,github_whitesgsw,,,2016-04-09,Richmond,Adelaide,Marvel Stadium,h2h,closing,home,1.89,
2025-08-23T11:55:31.771951,github_whitesgsw,,,2016-04-09,St Kilda,Collingwood,MCG,h2h,closing,away,1.61,
2025-08-23T11:55:31.771951,github_whitesgsw,,,2016-04-09,St Kilda,Collingwood,MCG,h2h,closing,home,2.33,
2025-08-23T11:55:31.761519,github_whitesgsw,,,2016-04-09,Sydney,GWS Giants,SCG,h2h,closing,away,3.01,
2025-08-23T11:55:31.761519,github_whitesgsw,,,2016-04-09,Sydney,GWS Giants,SCG,h2h,closing,home,1.39,
2025-08-23T11:55:31.761519,github_whitesgsw,,,2016-04-09,West Coast,Fremantle,Domain Stadium,h2h,closing,away,3.36,
2025-08-23T11:55:31.761519,github_whitesgsw,,,2016-04-09,West Coast,Fremantle,Domain Stadium,h2h,closing,home,1.32,
2025-08-23T11:55:31.761519,github_whitesgsw,,,2016-04-10,Geelong,Brisbane,GMHBA Stadium,h2h,closing,away,11.7,
2025-08-23T11:55:31.761519,github_whitesgsw,,,2016-04-10,Geelong,Brisbane,GMHBA Stadium,h2h,closing,home,1.04,
2025-08-23T11:55:31.761519,github_whitesgsw,,,2016-04-10,North Melbourne,Melbourne,Blundstone Arena,h2h,closing,away,6.03,
2025-08-23T11:55:31.761519,github_whitesgsw,,,2016-04-10,North Melbourne,Melbourne,Blundstone Arena,h2h,closing,home,1.13,
2025-08-23T11:55:31.761519,github_whitesgsw,,,2016-04-10,Western Bulldogs,Hawthorn,Marvel Stadium,h2h,closing,away,1.77,
2025-08-23T11:55:31.761519,github_whitesgsw,,,2016-04-10,Western Bulldogs,Hawthorn,Marvel Stadium,h2h,closing,home,2.05,
2025-08-23T11:55:31.756143,github_whitesgsw,,,2016-04-15,West Coast,Richmond,Domain Stadium,h2h,closing,away,4.28,
2025-08-23T11:55:31.756143,github_whitesgsw,,,2016-04-15,West Coast,Richmond,Domain Stadium,h2h,closing,home,1.22,
2025-08-23T11:55:31.753384,github_whitesgsw,,,2016-04-16,Adelaide,Sydney,Adelaide Oval,h2h,closing,away,1.86,
2025-08-23T11:55:31.753384,github_whitesgsw,,,2016-04-16,Adelaide,Sydney,Adelaide Oval,h2h,closing,home,1.94,
2025-08-23T11:55:31.756143,github_whitesgsw,,,2016-04-16,Brisbane,Gold Coast,Gabba,h2h,closing,away,1.38,
2025-08-23T11:55:31.756143,github_whitesgsw,,,2016-04-16,Brisbane,Gold Coast,Gabba,h2h,closing,home,3.04,
2025-08-23T11:55:31.754137,github_whitesgsw,,,2016-04-16,Carlton,Western Bulldogs,Marvel Stadium,h2h,closing,away,1.09,
2025-08-23T11:55:31.754137,github_whitesgsw,,,2016-04-16,Carlton,Western Bulldogs,Marvel Stadium,h2h,closing,home,7.53,
2025-08-23T11:55:31.756143,github_whitesgsw,,,2016-04-16,Essendon,Geelong,MCG,h2h,closing,away,1.04,
2025-08-23T11:55:31.756143,github_whitesgsw,,,2016-04-16,Essendon,Geelong,MCG,h2h,closing,home,10.34,
2025-08-23T11:55:31.756143,github_whitesgsw,,,2016-04-16,Hawthorn,St Kilda,UTAS Stadium,h2h,closing,away,7.08,
2025-08-23T11:55:31.756143,github_whitesgsw,,,2016-04-16,Hawthorn,St Kilda,UTAS Stadium,h2h,closing,home,1.1,
2025-08-23T11:55:31.751160,github_whitesgsw,,,2016-04-17,Collingwood,Melbourne,MCG,h2h,closing,away,3.0,
2025-08-23T11:55:31.751160,github_whitesgsw,,,2016-04-17,Collingwood,Melbourne,MCG,h2h,closing,home,1.39,
2025-08-23T11:55:31.751160,github_whitesgsw,,,2016-04-17,GWS Giants,Port Adelaide,Manuka Oval,h2h,closing,away,1.92,
2025-08-23T11:55:31.751160,github_whitesgsw,,,2016-04-17,GWS Giants,Port Adelaide,Manuka Oval,h2h,closing,home,1.87,
