ts,game_id,bookmaker,market_code,selection_name,price_decimal,line,raw_market,raw_selection
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles points - 4th qtr,26-30 Points,9.25,,West Coast Eagles Points - 4th Qtr,26-30 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles points - 4th qtr,31-35 Points,14.0,,West Coast Eagles Points - 4th Qtr,31-35 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles points - 4th qtr,36+ Points,23.0,,West Coast Eagles Points - 4th Qtr,36+ Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans points - 3rd qtr,0-10 Points,9.75,,Sydney Swans Points - 3rd Qtr,0-10 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans points - 3rd qtr,11-15 Points,7.5,,Sydney Swans Points - 3rd Qtr,11-15 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans points - 3rd qtr,16-20 Points,5.8,,Sydney Swans Points - 3rd Qtr,16-20 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans points - 3rd qtr,21-25 Points,5.0,,Sydney Swans Points - 3rd Qtr,21-25 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans points - 3rd qtr,26-30 Points,4.9,,Sydney Swans Points - 3rd Qtr,26-30 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans points - 3rd qtr,31-35 Points,5.6,,Sydney Swans Points - 3rd Qtr,31-35 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans points - 3rd qtr,36+ Points,4.6,,Sydney Swans Points - 3rd Qtr,36+ Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total goals - over/under,Over,2.1,23.5,Total Goals - Over/Under,Over
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total goals - over/under,Under,1.69,23.5,Total Goals - Over/Under,Under
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total match goals,0-20 Goals,4.1,,Total Match Goals,0-20 Goals
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total match goals,21-22 Goals,4.1,,Total Match Goals,21-22 Goals
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total match goals,23-24 Goals,4.0,,Total Match Goals,23-24 Goals
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total match goals,25-26 Goals,5.0,,Total Match Goals,25-26 Goals
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total match goals,27-28 Goals,8.0,,Total Match Goals,27-28 Goals
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total match goals,29-30 Goals,16.0,,Total Match Goals,29-30 Goals
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total match goals,31-32 Goals,26.0,,Total Match Goals,31-32 Goals
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total match goals,33-34 Goals,26.0,,Total Match Goals,33-34 Goals
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total match goals,35+ Goals,26.0,,Total Match Goals,35+ Goals
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles - total goals,0-9 Goals,2.55,,West Coast Eagles - Total Goals,0-9 Goals
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles - total goals,10-11 Goals,2.7,,West Coast Eagles - Total Goals,10-11 Goals
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles - total goals,12-13 Goals,4.25,,West Coast Eagles - Total Goals,12-13 Goals
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles - total goals,14-15 Goals,9.75,,West Coast Eagles - Total Goals,14-15 Goals
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles - total goals,16-17 Goals,31.0,,West Coast Eagles - Total Goals,16-17 Goals
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles - total goals,18+ Goals,51.0,,West Coast Eagles - Total Goals,18+ Goals
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans - total goals,0-9 Goals,6.25,,Sydney Swans - Total Goals,0-9 Goals
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans - total goals,10-11 Goals,3.9,,Sydney Swans - Total Goals,10-11 Goals
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans - total goals,12-13 Goals,3.3,,Sydney Swans - Total Goals,12-13 Goals
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans - total goals,14-15 Goals,4.2,,Sydney Swans - Total Goals,14-15 Goals
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans - total goals,16-17 Goals,7.25,,Sydney Swans - Total Goals,16-17 Goals
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans - total goals,18+ Goals,12.0,,Sydney Swans - Total Goals,18+ Goals
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles - total goals o/u,Over,2.03,10.5,West Coast Eagles - Total Goals O/U,Over
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles - total goals o/u,Under,1.73,10.5,West Coast Eagles - Total Goals O/U,Under
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans - total goals o/u,Over,1.84,12.5,Sydney Swans - Total Goals O/U,Over
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans - total goals o/u,Under,1.9,12.5,Sydney Swans - Total Goals O/U,Under
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,2nd half: 1st team to 30 points,West Coast Eagles,4.0,,2nd Half: 1st Team To 30 Points,West Coast Eagles
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,2nd half: 1st team to 30 points,Sydney Swans,1.22,,2nd Half: 1st Team To 30 Points,Sydney Swans
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,2nd half: 1st team to 40 points,West Coast Eagles,5.0,,2nd Half: 1st Team To 40 Points,West Coast Eagles
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,2nd half: 1st team to 40 points,Sydney Swans,1.15,,2nd Half: 1st Team To 40 Points,Sydney Swans
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,any player to get 40+ disposals,Yes,5.75,39.5,Any Player To Get 40+ Disposals,Yes
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,any player to get 40+ disposals,No,1.13,39.5,Any Player To Get 40+ Disposals,No
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,match result,Western Bulldogs,1.33,0.0,Match Result,Western Bulldogs
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,match result,Fremantle,3.4,0.0,Match Result,Fremantle
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,line,Western Bulldogs -20.5,1.9,-20.5,Line,Western Bulldogs -20.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,line,Fremantle +20.5,1.9,20.5,Line,Fremantle +20.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,total points over/under,Over 172.5,1.9,172.5,Total Points Over/Under,Over 172.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,total points over/under,Under 172.5,1.9,172.5,Total Points Over/Under,Under 172.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,both teams to kick 2+ goals every quarter,Yes,4.2,0.0,Both Teams To Kick 2+ Goals Every Quarter,Yes
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,1st half result,Western Bulldogs,1.44,0.0,1st Half Result,Western Bulldogs
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,1st half result,Fremantle,2.65,0.0,1st Half Result,Fremantle
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,highest scoring half,First,1.95,0.0,Highest Scoring Half,First
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,highest scoring half,Second,1.83,0.0,Highest Scoring Half,Second
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,highest scoring half,Draw,41.0,0.0,Highest Scoring Half,Draw
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,wire to wire,Western Bulldogs Lead At Every Quarter,2.1,0.0,Wire To Wire,Western Bulldogs Lead At Every Quarter
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,wire to wire,Fremantle Lead At Every Quarter,6.0,0.0,Wire To Wire,Fremantle Lead At Every Quarter
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,wire to wire,Any Other Result,2.2,0.0,Wire To Wire,Any Other Result
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,line/total doubles,Western Bulldogs -20.5 & Over 172.5,3.3,0.0,Line/Total Doubles,Western Bulldogs -20.5 & Over 172.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,line/total doubles,Western Bulldogs -20.5 & Under 172.5,3.8,0.0,Line/Total Doubles,Western Bulldogs -20.5 & Under 172.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,line/total doubles,Fremantle +20.5 & Over 172.5,3.8,0.0,Line/Total Doubles,Fremantle +20.5 & Over 172.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,line/total doubles,Fremantle +20.5 & Under 172.5,3.3,0.0,Line/Total Doubles,Fremantle +20.5 & Under 172.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,win/total doubles,Western Bulldogs & Over 172.5,2.45,0.0,Win/Total Doubles,Western Bulldogs & Over 172.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,win/total doubles,Western Bulldogs & Under 172.5,2.65,0.0,Win/Total Doubles,Western Bulldogs & Under 172.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,win/total doubles,Fremantle & Over 172.5,6.5,0.0,Win/Total Doubles,Fremantle & Over 172.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,win/total doubles,Fremantle & Under 172.5,5.5,0.0,Win/Total Doubles,Fremantle & Under 172.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,margin/total doubles,Western Bulldogs 1-39 & Over 172.5,4.0,172.5,Margin/Total Doubles,Western Bulldogs 1-39 & Over 172.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,margin/total doubles,Western Bulldogs 1-39 & Under 172.5,4.0,172.5,Margin/Total Doubles,Western Bulldogs 1-39 & Under 172.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,margin/total doubles,Fremantle 1-39 & Over 172.5,7.0,172.5,Margin/Total Doubles,Fremantle 1-39 & Over 172.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,margin/total doubles,Fremantle 1-39 & Under 172.5,6.0,172.5,Margin/Total Doubles,Fremantle 1-39 & Under 172.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,margin/total doubles,Western Bulldogs 40+ & Over 172.5,5.25,172.5,Margin/Total Doubles,Western Bulldogs 40+ & Over 172.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,margin/total doubles,Western Bulldogs 40+ & Under 172.5,6.5,172.5,Margin/Total Doubles,Western Bulldogs 40+ & Under 172.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,margin/total doubles,Fremantle 40+ & Over 172.5,31.0,172.5,Margin/Total Doubles,Fremantle 40+ & Over 172.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,margin/total doubles,Fremantle 40+ & Under 172.5,21.0,172.5,Margin/Total Doubles,Fremantle 40+ & Under 172.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,1st half line/total doubles,Western Bulldogs -10.5 & Over 85.5,3.3,0.0,1st Half Line/Total Doubles,Western Bulldogs -10.5 & Over 85.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,1st half line/total doubles,Western Bulldogs -10.5 & Under 85.5,3.6,0.0,1st Half Line/Total Doubles,Western Bulldogs -10.5 & Under 85.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,1st half line/total doubles,Fremantle +10.5 & Over 85.5,3.8,0.0,1st Half Line/Total Doubles,Fremantle +10.5 & Over 85.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,1st half line/total doubles,Fremantle +10.5 & Under 85.5,3.2,0.0,1st Half Line/Total Doubles,Fremantle +10.5 & Under 85.5
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,tri bet 15.5,Western Bulldogs To Win By 16 Or More Points,1.71,0.0,Tri Bet 15.5,Western Bulldogs To Win By 16 Or More Points
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,tri bet 15.5,Fremantle To Win By 16 Or More Points,5.5,0.0,Tri Bet 15.5,Fremantle To Win By 16 Or More Points
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,tri bet 15.5,Either Team To Win By 15 Or Less Points,3.1,0.0,Tri Bet 15.5,Either Team To Win By 15 Or Less Points
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,margins 24.5,Western Bulldogs 1-24,3.4,0.0,Margins 24.5,Western Bulldogs 1-24
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,margins 24.5,Western Bulldogs 25+,2.0,0.0,Margins 24.5,Western Bulldogs 25+
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,margins 24.5,Fremantle 1-24,5.0,0.0,Margins 24.5,Fremantle 1-24
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,margins 24.5,Fremantle 25+,8.0,0.0,Margins 24.5,Fremantle 25+
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,margins 24.5,Draw,67.0,0.0,Margins 24.5,Draw
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,margins 39.5,Western Bulldogs 1-39,2.1,0.0,Margins 39.5,Western Bulldogs 1-39
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,margins 39.5,Western Bulldogs 40+,3.3,0.0,Margins 39.5,Western Bulldogs 40+
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,margins 39.5,Fremantle 1-39,4.0,0.0,Margins 39.5,Fremantle 1-39
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,margins 39.5,Fremantle 40+,18.0,0.0,Margins 39.5,Fremantle 40+
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,margins 39.5,Draw,67.0,0.0,Margins 39.5,Draw
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,1st half margins 24.5,Western Bulldogs 1-24,2.5,0.0,1st Half Margins 24.5,Western Bulldogs 1-24
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,1st half margins 24.5,Western Bulldogs 25+,3.2,0.0,1st Half Margins 24.5,Western Bulldogs 25+
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,1st half margins 24.5,Fremantle 1-24,3.6,0.0,1st Half Margins 24.5,Fremantle 1-24
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,1st half margins 24.5,Fremantle 25+,10.0,0.0,1st Half Margins 24.5,Fremantle 25+
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,1st half margins 24.5,Draw,41.0,0.0,1st Half Margins 24.5,Draw
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,1st half tri bet 15.5,Western Bulldogs To Win By 16 Or More Points,2.2,0.0,1st Half Tri Bet 15.5,Western Bulldogs To Win By 16 Or More Points
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,1st half tri bet 15.5,Fremantle To Win By 16 Or More Points,5.75,0.0,1st Half Tri Bet 15.5,Fremantle To Win By 16 Or More Points
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,1st half tri bet 15.5,Either Team To Win By 15 Or Less Points,2.2,0.0,1st Half Tri Bet 15.5,Either Team To Win By 15 Or Less Points
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,1st half margins 15.5,Western Bulldogs 1-15,3.8,0.0,1st Half Margins 15.5,Western Bulldogs 1-15
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,1st half margins 15.5,Western Bulldogs 16+,2.2,0.0,1st Half Margins 15.5,Western Bulldogs 16+
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,1st half margins 15.5,Fremantle 1-15,4.75,0.0,1st Half Margins 15.5,Fremantle 1-15
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,1st half margins 15.5,Fremantle 16+,5.75,0.0,1st Half Margins 15.5,Fremantle 16+
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,1st half margins 15.5,Draw,41.0,0.0,1st Half Margins 15.5,Draw
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,1st half tri bet 19.5,Western Bulldogs To Win By 20 Or More Points,2.5,0.0,1st Half Tri Bet 19.5,Western Bulldogs To Win By 20 Or More Points
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,1st half tri bet 19.5,Fremantle To Win By 20 Or More Points,7.0,0.0,1st Half Tri Bet 19.5,Fremantle To Win By 20 Or More Points
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,1st half tri bet 19.5,Either Team To Win By 19 Or Less Points,1.8,0.0,1st Half Tri Bet 19.5,Either Team To Win By 19 Or Less Points
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Aaron Naughton,1.04,0.5,Anytime Goalscorer,Aaron Naughton
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Sam Darcy,1.04,0.5,Anytime Goalscorer,Sam Darcy
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Josh Treacy,1.16,0.5,Anytime Goalscorer,Josh Treacy
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Rhylee West,1.19,0.5,Anytime Goalscorer,Rhylee West
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Patrick Voss,1.25,0.5,Anytime Goalscorer,Patrick Voss
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Marcus Bontempelli,1.27,0.5,Anytime Goalscorer,Marcus Bontempelli
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Jye Amiss,1.42,0.5,Anytime Goalscorer,Jye Amiss
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Shai Bolton,1.42,0.5,Anytime Goalscorer,Shai Bolton
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Michael Frederick,1.44,0.5,Anytime Goalscorer,Michael Frederick
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Murphy Reid,1.65,0.5,Anytime Goalscorer,Murphy Reid
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Ed Richards,1.69,0.5,Anytime Goalscorer,Ed Richards
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Luke Jackson,1.69,0.5,Anytime Goalscorer,Luke Jackson
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Jordan Croft,1.71,0.5,Anytime Goalscorer,Jordan Croft
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Lachlan Mcneil,1.74,0.5,Anytime Goalscorer,Lachlan Mcneil
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Nat Fyfe,1.74,0.5,Anytime Goalscorer,Nat Fyfe
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Matthew Kennedy,1.83,0.5,Anytime Goalscorer,Matthew Kennedy
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Arthur Jones,2.0,0.5,Anytime Goalscorer,Arthur Jones
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Hayden Young,2.15,0.5,Anytime Goalscorer,Hayden Young
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Sam Davidson,2.2,0.5,Anytime Goalscorer,Sam Davidson
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Sam Switkowski,2.25,0.5,Anytime Goalscorer,Sam Switkowski
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Joel Freijah,2.5,0.5,Anytime Goalscorer,Joel Freijah
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Tim English,2.75,0.5,Anytime Goalscorer,Tim English
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Riley Garcia,2.9,0.5,Anytime Goalscorer,Riley Garcia
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Oskar Baker,3.3,0.5,Anytime Goalscorer,Oskar Baker
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Bailey Williams,3.3,0.5,Anytime Goalscorer,Bailey Williams
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Bailey Dale,3.4,0.5,Anytime Goalscorer,Bailey Dale
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Sean Darcy,3.6,0.5,Anytime Goalscorer,Sean Darcy
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Tom Liberatore,3.9,0.5,Anytime Goalscorer,Tom Liberatore
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Andrew Brayshaw,3.9,0.5,Anytime Goalscorer,Andrew Brayshaw
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Caleb Serong,4.0,0.5,Anytime Goalscorer,Caleb Serong
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Neil Erasmus,4.0,0.5,Anytime Goalscorer,Neil Erasmus
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Jaeger O'meara,4.0,0.5,Anytime Goalscorer,Jaeger O'meara
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Alex Pearce,4.0,0.5,Anytime Goalscorer,Alex Pearce
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Corey Wagner,4.0,0.5,Anytime Goalscorer,Corey Wagner
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Jordan Clark,5.0,0.5,Anytime Goalscorer,Jordan Clark
2025-08-23T10:31:33.633318+00:00,2025_ID37316,pointsbet,anytime goalscorer,Bailey Banfield,5.0,0.5,Anytime Goalscorer,Bailey Banfield
